Tid (s), Effekt (P)
2.64044000e+01,1.52054133e-01
2.64046000e+01,1.57027867e-01
2.64048000e+01,1.41396133e-01
2.64050000e+01,1.28606533e-01
2.64052000e+01,1.52764667e-01
2.64054000e+01,1.61291067e-01
2.64056000e+01,1.57027867e-01
2.64058000e+01,1.59159467e-01
2.64060000e+01,1.36422400e-01
2.64062000e+01,1.37843467e-01
2.64064000e+01,1.56317333e-01
2.64066000e+01,1.54896267e-01
2.64068000e+01,1.62712133e-01
2.64070000e+01,1.45659333e-01
2.64072000e+01,1.30738133e-01
2.64074000e+01,1.42106667e-01
2.64076000e+01,1.48501467e-01
2.64078000e+01,1.49212000e-01
2.64080000e+01,1.54896267e-01
2.64082000e+01,1.37132933e-01
2.64084000e+01,1.30027600e-01
2.64086000e+01,1.52764667e-01
2.64088000e+01,1.56317333e-01
2.64090000e+01,1.52764667e-01
2.64092000e+01,1.53475200e-01
2.64094000e+01,1.30027600e-01
2.64096000e+01,1.38554000e-01
2.64098000e+01,1.54896267e-01
2.64100000e+01,1.57027867e-01
2.64102000e+01,1.64133200e-01
2.64104000e+01,1.44948800e-01
2.64106000e+01,1.30738133e-01
2.64108000e+01,1.44948800e-01
2.64110000e+01,1.56317333e-01
2.64112000e+01,1.47790933e-01
2.64114000e+01,1.47080400e-01
2.64116000e+01,1.32159200e-01
2.64118000e+01,1.34290800e-01
2.64120000e+01,1.50633067e-01
2.64122000e+01,1.46369867e-01
2.64124000e+01,1.54185733e-01
2.64126000e+01,1.49212000e-01
2.64128000e+01,1.27896000e-01
2.64130000e+01,1.41396133e-01
2.64132000e+01,1.46369867e-01
2.64134000e+01,1.47080400e-01
2.64136000e+01,1.63422667e-01
2.64138000e+01,1.46369867e-01
2.64140000e+01,1.27185467e-01
2.64142000e+01,1.41396133e-01
2.64144000e+01,1.50633067e-01
2.64146000e+01,1.56317333e-01
2.64148000e+01,1.59159467e-01
2.64150000e+01,1.32869733e-01
2.64152000e+01,1.30738133e-01
2.64154000e+01,1.50633067e-01
2.64156000e+01,1.44948800e-01
2.64158000e+01,1.44948800e-01
2.64160000e+01,1.42817200e-01
2.64162000e+01,1.24343333e-01
2.64164000e+01,1.37843467e-01
2.64166000e+01,1.52764667e-01
2.64168000e+01,1.53475200e-01
2.64170000e+01,1.48501467e-01
2.64172000e+01,1.35711867e-01
2.64174000e+01,1.27185467e-01
2.64176000e+01,1.42817200e-01
2.64178000e+01,1.57738400e-01
2.64180000e+01,1.53475200e-01
2.64182000e+01,1.43527733e-01
2.64184000e+01,1.31448667e-01
2.64186000e+01,1.32869733e-01
2.64188000e+01,1.55606800e-01
2.64190000e+01,1.44948800e-01
2.64192000e+01,1.59159467e-01
2.64194000e+01,1.51343600e-01
2.64196000e+01,1.28606533e-01
2.64198000e+01,1.45659333e-01
2.64200000e+01,1.59159467e-01
2.64202000e+01,1.54896267e-01
2.64204000e+01,1.53475200e-01
2.64206000e+01,1.39975067e-01
2.64208000e+01,1.30738133e-01
2.64210000e+01,1.53475200e-01
2.64212000e+01,1.56317333e-01
2.64214000e+01,1.55606800e-01
2.64216000e+01,1.50633067e-01
2.64218000e+01,1.30738133e-01
2.64220000e+01,1.36422400e-01
2.64222000e+01,1.52764667e-01
2.64224000e+01,1.50633067e-01
2.64226000e+01,1.58448933e-01
2.64228000e+01,1.47790933e-01
2.64230000e+01,1.30027600e-01
2.64232000e+01,1.44948800e-01
2.64234000e+01,1.59159467e-01
2.64236000e+01,1.54185733e-01
2.64238000e+01,1.52764667e-01
2.64240000e+01,1.34290800e-01
2.64242000e+01,1.28606533e-01
2.64244000e+01,1.57027867e-01
2.64246000e+01,1.56317333e-01
2.64248000e+01,1.51343600e-01
2.64250000e+01,1.51343600e-01
2.64252000e+01,1.30738133e-01
2.64254000e+01,1.37843467e-01
2.64256000e+01,1.52764667e-01
2.64258000e+01,1.53475200e-01
2.64260000e+01,1.61291067e-01
2.64262000e+01,1.47790933e-01
2.64264000e+01,1.28606533e-01
2.64266000e+01,1.42106667e-01
2.64268000e+01,1.52054133e-01
2.64270000e+01,1.41396133e-01
2.64272000e+01,1.49922533e-01
2.64274000e+01,1.35001333e-01
2.64276000e+01,1.30027600e-01
2.64278000e+01,1.51343600e-01
2.64280000e+01,1.47080400e-01
2.64282000e+01,1.58448933e-01
2.64284000e+01,1.50633067e-01
2.64286000e+01,1.28606533e-01
2.64288000e+01,1.42106667e-01
2.64290000e+01,1.55606800e-01
2.64292000e+01,1.51343600e-01
2.64294000e+01,1.58448933e-01
2.64296000e+01,1.42106667e-01
2.64298000e+01,1.24343333e-01
2.64300000e+01,1.41396133e-01
2.64302000e+01,1.56317333e-01
2.64304000e+01,1.59870000e-01
2.64306000e+01,1.59159467e-01
2.64308000e+01,1.37843467e-01
2.64310000e+01,1.30738133e-01
2.64312000e+01,1.47790933e-01
2.64314000e+01,1.54185733e-01
2.64316000e+01,1.52764667e-01
2.64318000e+01,1.46369867e-01
2.64320000e+01,1.30027600e-01
2.64322000e+01,1.35711867e-01
2.64324000e+01,1.51343600e-01
2.64326000e+01,1.52054133e-01
2.64328000e+01,1.52054133e-01
2.64330000e+01,1.38554000e-01
2.64332000e+01,1.28606533e-01
2.64334000e+01,1.44238267e-01
2.64336000e+01,1.54185733e-01
2.64338000e+01,1.52054133e-01
2.64340000e+01,1.51343600e-01
2.64342000e+01,1.37843467e-01
2.64344000e+01,1.35711867e-01
2.64346000e+01,1.52054133e-01
2.64348000e+01,1.52054133e-01
2.64350000e+01,1.59870000e-01
2.64352000e+01,1.44238267e-01
2.64354000e+01,1.30027600e-01
2.64356000e+01,1.45659333e-01
2.64358000e+01,1.59870000e-01
2.64360000e+01,1.59159467e-01
2.64362000e+01,1.54896267e-01
2.64364000e+01,1.44238267e-01
2.64366000e+01,1.30027600e-01
2.64368000e+01,1.49212000e-01
2.64370000e+01,1.54185733e-01
2.64372000e+01,1.45659333e-01
2.64374000e+01,1.51343600e-01
2.64376000e+01,1.32159200e-01
2.64378000e+01,1.36422400e-01
2.64380000e+01,1.57027867e-01
2.64382000e+01,1.51343600e-01
2.64384000e+01,1.56317333e-01
2.64386000e+01,1.45659333e-01
2.64388000e+01,1.27896000e-01
2.64390000e+01,1.43527733e-01
2.64392000e+01,1.54185733e-01
2.64394000e+01,1.54185733e-01
2.64396000e+01,1.61291067e-01
2.64398000e+01,1.39975067e-01
2.64400000e+01,1.31448667e-01
2.64402000e+01,1.52764667e-01
2.64404000e+01,1.52764667e-01
2.64406000e+01,1.53475200e-01
2.64408000e+01,1.57027867e-01
2.64410000e+01,1.32159200e-01
2.64412000e+01,1.37132933e-01
2.64414000e+01,1.62001600e-01
2.64416000e+01,1.62001600e-01
2.64418000e+01,1.61291067e-01
2.64420000e+01,1.47790933e-01
2.64422000e+01,1.28606533e-01
2.64424000e+01,1.39264533e-01
2.64426000e+01,1.57027867e-01
2.64428000e+01,1.57738400e-01
2.64430000e+01,1.52764667e-01
2.64432000e+01,1.36422400e-01
2.64434000e+01,1.30738133e-01
2.64436000e+01,1.54185733e-01
2.64438000e+01,1.51343600e-01
2.64440000e+01,1.57738400e-01
2.64442000e+01,1.54896267e-01
2.64444000e+01,1.27185467e-01
2.64446000e+01,1.37843467e-01
2.64448000e+01,1.50633067e-01
2.64450000e+01,1.53475200e-01
2.64452000e+01,1.62712133e-01
2.64454000e+01,1.45659333e-01
2.64456000e+01,1.27185467e-01
2.64458000e+01,1.45659333e-01
2.64460000e+01,1.49922533e-01
2.64462000e+01,1.44238267e-01
2.64464000e+01,1.52054133e-01
2.64466000e+01,1.32869733e-01
2.64468000e+01,1.29317067e-01
2.64470000e+01,1.47790933e-01
2.64472000e+01,1.44948800e-01
2.64474000e+01,1.54185733e-01
2.64476000e+01,1.55606800e-01
2.64478000e+01,1.30027600e-01
2.64480000e+01,1.37843467e-01
2.64482000e+01,1.57738400e-01
2.64484000e+01,1.54896267e-01
2.64486000e+01,1.57027867e-01
2.64488000e+01,1.42817200e-01
2.64490000e+01,1.28606533e-01
2.64492000e+01,1.45659333e-01
2.64494000e+01,1.57027867e-01
2.64496000e+01,1.57027867e-01
2.64498000e+01,1.57738400e-01
2.64500000e+01,1.33580267e-01
2.64502000e+01,1.31448667e-01
2.64504000e+01,1.47080400e-01
2.64506000e+01,1.49212000e-01
2.64508000e+01,1.57027867e-01
2.64510000e+01,1.52054133e-01
2.64512000e+01,1.27896000e-01
2.64514000e+01,1.39975067e-01
2.64516000e+01,1.57738400e-01
2.64518000e+01,1.54185733e-01
2.64520000e+01,1.58448933e-01
2.64522000e+01,1.47080400e-01
2.64524000e+01,1.29317067e-01
2.64526000e+01,1.47790933e-01
2.64528000e+01,1.52054133e-01
2.64530000e+01,1.52054133e-01
2.64532000e+01,1.59159467e-01
2.64534000e+01,1.34290800e-01
2.64536000e+01,1.35001333e-01
2.64538000e+01,1.49922533e-01
2.64540000e+01,1.49922533e-01
2.64542000e+01,1.55606800e-01
2.64544000e+01,1.44948800e-01
2.64546000e+01,1.27185467e-01
2.64548000e+01,1.39975067e-01
2.64550000e+01,1.47080400e-01
2.64552000e+01,1.50633067e-01
2.64554000e+01,1.48501467e-01
2.64556000e+01,1.38554000e-01
2.64558000e+01,1.23632800e-01
2.64560000e+01,1.45659333e-01
2.64562000e+01,1.52764667e-01
2.64564000e+01,1.57027867e-01
2.64566000e+01,1.57738400e-01
2.64568000e+01,1.32869733e-01
2.64570000e+01,1.35001333e-01
2.64572000e+01,1.54185733e-01
2.64574000e+01,1.57027867e-01
2.64576000e+01,1.63422667e-01
2.64578000e+01,1.47790933e-01
2.64580000e+01,1.32159200e-01
2.64582000e+01,1.39975067e-01
2.64584000e+01,1.58448933e-01
2.64586000e+01,1.59159467e-01
2.64588000e+01,1.59159467e-01
2.64590000e+01,1.43527733e-01
2.64592000e+01,1.28606533e-01
2.64594000e+01,1.52054133e-01
2.64596000e+01,1.60580533e-01
2.64598000e+01,1.54185733e-01
2.64600000e+01,1.52054133e-01
2.64602000e+01,1.32159200e-01
2.64604000e+01,1.35711867e-01
2.64606000e+01,1.49212000e-01
2.64608000e+01,1.54896267e-01
2.64610000e+01,1.58448933e-01
2.64612000e+01,1.44238267e-01
2.64614000e+01,1.29317067e-01
2.64616000e+01,1.45659333e-01
2.64618000e+01,1.61291067e-01
2.64620000e+01,1.61291067e-01
2.64622000e+01,1.57738400e-01
2.64624000e+01,1.35711867e-01
2.64626000e+01,1.30027600e-01
2.64628000e+01,1.50633067e-01
2.64630000e+01,1.48501467e-01
2.64632000e+01,1.59870000e-01
2.64634000e+01,1.56317333e-01
2.64636000e+01,1.30027600e-01
2.64638000e+01,1.35711867e-01
2.64640000e+01,1.47790933e-01
2.64642000e+01,1.47080400e-01
2.64644000e+01,1.52764667e-01
2.64646000e+01,1.44948800e-01
2.64648000e+01,1.26474933e-01
2.64650000e+01,1.41396133e-01
2.64652000e+01,1.53475200e-01
2.64654000e+01,1.47790933e-01
2.64656000e+01,1.54896267e-01
2.64658000e+01,1.38554000e-01
2.64660000e+01,1.30027600e-01
2.64662000e+01,1.54185733e-01
2.64664000e+01,1.47790933e-01
2.64666000e+01,1.55606800e-01
2.64668000e+01,1.52054133e-01
2.64670000e+01,1.30738133e-01
2.64672000e+01,1.33580267e-01
2.64674000e+01,1.54185733e-01
2.64676000e+01,1.55606800e-01
2.64678000e+01,1.53475200e-01
2.64680000e+01,1.47790933e-01
2.64682000e+01,1.30027600e-01
2.64684000e+01,1.44238267e-01
2.64686000e+01,1.47790933e-01
2.64688000e+01,1.57738400e-01
2.64690000e+01,1.54896267e-01
2.64692000e+01,1.35001333e-01
2.64694000e+01,1.31448667e-01
2.64696000e+01,1.54185733e-01
2.64698000e+01,1.60580533e-01
2.64700000e+01,1.59159467e-01
2.64702000e+01,1.50633067e-01
2.64704000e+01,1.32869733e-01
2.64706000e+01,1.40685600e-01
2.64708000e+01,1.53475200e-01
2.64710000e+01,1.55606800e-01
2.64712000e+01,1.61291067e-01
2.64714000e+01,1.42106667e-01
2.64716000e+01,1.30027600e-01
2.64718000e+01,1.52054133e-01
2.64720000e+01,1.57027867e-01
2.64722000e+01,1.52054133e-01
2.64724000e+01,1.63422667e-01
2.64726000e+01,1.35711867e-01
2.64728000e+01,1.34290800e-01
2.64730000e+01,1.55606800e-01
2.64732000e+01,1.54896267e-01
2.64734000e+01,1.53475200e-01
2.64736000e+01,1.51343600e-01
2.64738000e+01,1.30738133e-01
2.64740000e+01,1.41396133e-01
2.64742000e+01,1.57027867e-01
2.64744000e+01,1.54185733e-01
2.64746000e+01,1.49922533e-01
2.64748000e+01,1.39264533e-01
2.64750000e+01,1.30738133e-01
2.64752000e+01,1.51343600e-01
2.64754000e+01,1.52764667e-01
2.64756000e+01,1.49922533e-01
2.64758000e+01,1.57738400e-01
2.64760000e+01,1.34290800e-01
2.64762000e+01,1.32869733e-01
2.64764000e+01,1.49212000e-01
2.64766000e+01,1.44238267e-01
2.64768000e+01,1.49922533e-01
2.64770000e+01,1.44948800e-01
2.64772000e+01,1.27896000e-01
2.64774000e+01,1.42106667e-01
2.64776000e+01,1.62001600e-01
2.64778000e+01,1.58448933e-01
2.64780000e+01,1.50633067e-01
2.64782000e+01,1.37132933e-01
2.64784000e+01,1.28606533e-01
2.64786000e+01,1.44948800e-01
2.64788000e+01,1.52054133e-01
2.64790000e+01,1.56317333e-01
2.64792000e+01,1.52764667e-01
2.64794000e+01,1.25764400e-01
2.64796000e+01,1.31448667e-01
2.64798000e+01,1.53475200e-01
2.64800000e+01,1.51343600e-01
2.64802000e+01,1.63422667e-01
2.64804000e+01,1.51343600e-01
2.64806000e+01,1.27185467e-01
2.64808000e+01,1.37843467e-01
2.64810000e+01,1.54185733e-01
2.64812000e+01,1.55606800e-01
2.64814000e+01,1.61291067e-01
2.64816000e+01,1.46369867e-01
2.64818000e+01,1.31448667e-01
2.64820000e+01,1.48501467e-01
2.64822000e+01,1.49212000e-01
2.64824000e+01,1.49922533e-01
2.64826000e+01,1.60580533e-01
2.64828000e+01,1.35001333e-01
2.64830000e+01,1.39975067e-01
2.64832000e+01,1.57027867e-01
2.64834000e+01,1.53475200e-01
2.64836000e+01,1.53475200e-01
2.64838000e+01,1.42106667e-01
2.64840000e+01,1.27896000e-01
2.64842000e+01,1.48501467e-01
2.64844000e+01,1.59159467e-01
2.64846000e+01,1.52054133e-01
2.64848000e+01,1.57738400e-01
2.64850000e+01,1.36422400e-01
2.64852000e+01,1.27185467e-01
2.64854000e+01,1.49922533e-01
2.64856000e+01,1.58448933e-01
2.64858000e+01,1.57738400e-01
2.64860000e+01,1.42817200e-01
2.64862000e+01,1.28606533e-01
2.64864000e+01,1.36422400e-01
2.64866000e+01,1.54185733e-01
2.64868000e+01,1.47080400e-01
2.64870000e+01,1.52764667e-01
2.64872000e+01,1.42106667e-01
2.64874000e+01,1.29317067e-01
2.64876000e+01,1.42106667e-01
2.64878000e+01,1.54896267e-01
2.64880000e+01,1.43527733e-01
2.64882000e+01,1.49922533e-01
2.64884000e+01,1.32159200e-01
2.64886000e+01,1.33580267e-01
2.64888000e+01,1.48501467e-01
2.64890000e+01,1.52054133e-01
2.64892000e+01,1.65554267e-01
2.64894000e+01,1.52764667e-01
2.64896000e+01,1.27185467e-01
2.64898000e+01,1.42106667e-01
2.64900000e+01,1.57027867e-01
2.64902000e+01,1.62001600e-01
2.64904000e+01,1.60580533e-01
2.64906000e+01,1.42106667e-01
2.64908000e+01,1.28606533e-01
2.64910000e+01,1.50633067e-01
2.64912000e+01,1.51343600e-01
2.64914000e+01,1.52054133e-01
2.64916000e+01,1.59159467e-01
2.64918000e+01,1.32159200e-01
2.64920000e+01,1.32869733e-01
2.64922000e+01,1.54185733e-01
2.64924000e+01,1.57738400e-01
2.64926000e+01,1.55606800e-01
2.64928000e+01,1.54896267e-01
2.64930000e+01,1.32869733e-01
2.64932000e+01,1.37132933e-01
2.64934000e+01,1.50633067e-01
2.64936000e+01,1.44238267e-01
2.64938000e+01,1.54896267e-01
2.64940000e+01,1.38554000e-01
2.64942000e+01,1.24343333e-01
2.64944000e+01,1.45659333e-01
2.64946000e+01,1.54185733e-01
2.64948000e+01,1.58448933e-01
2.64950000e+01,1.47790933e-01
2.64952000e+01,1.26474933e-01
2.64954000e+01,1.31448667e-01
2.64956000e+01,1.56317333e-01
2.64958000e+01,1.50633067e-01
2.64960000e+01,1.51343600e-01
2.64962000e+01,1.45659333e-01
2.64964000e+01,1.27185467e-01
2.64966000e+01,1.41396133e-01
2.64968000e+01,1.59159467e-01
2.64970000e+01,1.43527733e-01
2.64972000e+01,1.59159467e-01
2.64974000e+01,1.44948800e-01
2.64976000e+01,1.33580267e-01
2.64978000e+01,1.53475200e-01
2.64980000e+01,1.54185733e-01
2.64982000e+01,1.59870000e-01
2.64984000e+01,1.55606800e-01
2.64986000e+01,1.32869733e-01
2.64988000e+01,1.36422400e-01
2.64990000e+01,1.59159467e-01
2.64992000e+01,1.59159467e-01
2.64994000e+01,1.58448933e-01
2.64996000e+01,1.44238267e-01
2.64998000e+01,1.28606533e-01
2.65000000e+01,1.42106667e-01
2.65002000e+01,1.59159467e-01
2.65004000e+01,1.56317333e-01
2.65006000e+01,1.59159467e-01
2.65008000e+01,1.47080400e-01
2.65010000e+01,1.32159200e-01
2.65012000e+01,1.49212000e-01
2.65014000e+01,1.58448933e-01
2.65016000e+01,1.51343600e-01
2.65018000e+01,1.42817200e-01
2.65020000e+01,1.27896000e-01
2.65022000e+01,1.35001333e-01
2.65024000e+01,1.53475200e-01
2.65026000e+01,1.46369867e-01
2.65028000e+01,1.49922533e-01
2.65030000e+01,1.46369867e-01
2.65032000e+01,1.25053867e-01
2.65034000e+01,1.43527733e-01
2.65036000e+01,1.54896267e-01
2.65038000e+01,1.54896267e-01
2.65040000e+01,1.54185733e-01
2.65042000e+01,1.35711867e-01
2.65044000e+01,1.27896000e-01
2.65046000e+01,1.19369600e-01
2.65048000e+01,1.14395867e-01
2.65050000e+01,1.25764400e-01
2.65052000e+01,1.41396133e-01
2.65054000e+01,1.10132667e-01
2.65056000e+01,1.11553733e-01
2.65058000e+01,1.27896000e-01
2.65060000e+01,1.19369600e-01
2.65062000e+01,1.47080400e-01
2.65064000e+01,1.35001333e-01
2.65066000e+01,1.04448400e-01
2.65068000e+01,1.31448667e-01
2.65070000e+01,1.49212000e-01
2.65072000e+01,1.41396133e-01
2.65074000e+01,1.43527733e-01
2.65076000e+01,1.10132667e-01
2.65078000e+01,1.24343333e-01
2.65080000e+01,1.46369867e-01
2.65082000e+01,1.22922267e-01
2.65084000e+01,1.38554000e-01
2.65086000e+01,1.24343333e-01
2.65088000e+01,9.94746667e-02
2.65090000e+01,1.07290533e-01
2.65092000e+01,1.31448667e-01
2.65094000e+01,1.49212000e-01
2.65096000e+01,1.42106667e-01
2.65098000e+01,1.24343333e-01
2.65100000e+01,1.13685333e-01
2.65102000e+01,1.17948533e-01
2.65104000e+01,1.30027600e-01
2.65106000e+01,1.37843467e-01
2.65108000e+01,1.41396133e-01
2.65110000e+01,1.17948533e-01
2.65112000e+01,1.03737867e-01
2.65114000e+01,1.50633067e-01
2.65116000e+01,1.39975067e-01
2.65118000e+01,1.36422400e-01
2.65120000e+01,1.35711867e-01
2.65122000e+01,9.80536000e-02
2.65124000e+01,1.25053867e-01
2.65126000e+01,1.35001333e-01
2.65128000e+01,1.16527467e-01
2.65130000e+01,1.26474933e-01
2.65132000e+01,1.23632800e-01
2.65134000e+01,1.25053867e-01
2.65136000e+01,1.23632800e-01
2.65138000e+01,1.17238000e-01
2.65140000e+01,1.20790667e-01
2.65142000e+01,1.12974800e-01
2.65144000e+01,9.59220000e-02
2.65146000e+01,1.05869467e-01
2.65148000e+01,1.31448667e-01
2.65150000e+01,1.43527733e-01
2.65152000e+01,1.58448933e-01
2.65154000e+01,1.35711867e-01
2.65156000e+01,1.11553733e-01
2.65158000e+01,1.15816933e-01
2.65160000e+01,1.40685600e-01
2.65162000e+01,1.34290800e-01
2.65164000e+01,1.39975067e-01
2.65166000e+01,1.28606533e-01
2.65168000e+01,1.01606267e-01
2.65170000e+01,1.28606533e-01
2.65172000e+01,1.32159200e-01
2.65174000e+01,1.31448667e-01
2.65176000e+01,1.27896000e-01
2.65178000e+01,1.01606267e-01
2.65180000e+01,1.08711600e-01
2.65182000e+01,1.29317067e-01
2.65184000e+01,1.39975067e-01
2.65186000e+01,1.40685600e-01
2.65188000e+01,1.12264267e-01
2.65190000e+01,1.03737867e-01
2.65192000e+01,1.22211733e-01
2.65194000e+01,1.35001333e-01
2.65196000e+01,1.18659067e-01
2.65198000e+01,1.19369600e-01
2.65200000e+01,1.15106400e-01
2.65202000e+01,1.27896000e-01
2.65204000e+01,1.50633067e-01
2.65206000e+01,1.54896267e-01
2.65208000e+01,1.54185733e-01
2.65210000e+01,1.52764667e-01
2.65212000e+01,1.31448667e-01
2.65214000e+01,1.35001333e-01
2.65216000e+01,1.49922533e-01
2.65218000e+01,1.42817200e-01
2.65220000e+01,1.49922533e-01
2.65222000e+01,1.44948800e-01
2.65224000e+01,1.28606533e-01
2.65226000e+01,1.44948800e-01
2.65228000e+01,1.54185733e-01
2.65230000e+01,1.55606800e-01
2.65232000e+01,1.58448933e-01
2.65234000e+01,1.35001333e-01
2.65236000e+01,1.30738133e-01
2.65238000e+01,1.52764667e-01
2.65240000e+01,1.53475200e-01
2.65242000e+01,1.56317333e-01
2.65244000e+01,1.51343600e-01
2.65246000e+01,1.31448667e-01
2.65248000e+01,1.35711867e-01
2.65250000e+01,1.50633067e-01
2.65252000e+01,1.50633067e-01
2.65254000e+01,1.60580533e-01
2.65256000e+01,1.39264533e-01
2.65258000e+01,1.26474933e-01
2.65260000e+01,1.43527733e-01
2.65262000e+01,1.51343600e-01
2.65264000e+01,1.54185733e-01
2.65266000e+01,1.57738400e-01
2.65268000e+01,1.37132933e-01
2.65270000e+01,1.30738133e-01
2.65272000e+01,1.54896267e-01
2.65274000e+01,1.60580533e-01
2.65276000e+01,1.50633067e-01
2.65278000e+01,1.49922533e-01
2.65280000e+01,1.30027600e-01
2.65282000e+01,1.41396133e-01
2.65284000e+01,1.57027867e-01
2.65286000e+01,1.51343600e-01
2.65288000e+01,1.62001600e-01
2.65290000e+01,1.43527733e-01
2.65292000e+01,1.27185467e-01
2.65294000e+01,1.47080400e-01
2.65296000e+01,1.52054133e-01
2.65298000e+01,1.53475200e-01
2.65300000e+01,1.54185733e-01
2.65302000e+01,1.32869733e-01
2.65304000e+01,1.33580267e-01
2.65306000e+01,1.58448933e-01
2.65308000e+01,1.54896267e-01
2.65310000e+01,1.58448933e-01
2.65312000e+01,1.52764667e-01
2.65314000e+01,1.27896000e-01
2.65316000e+01,1.37132933e-01
2.65318000e+01,1.52054133e-01
2.65320000e+01,1.53475200e-01
2.65322000e+01,1.62712133e-01
2.65324000e+01,1.39264533e-01
2.65326000e+01,1.26474933e-01
2.65328000e+01,1.48501467e-01
2.65330000e+01,1.57027867e-01
2.65332000e+01,1.49212000e-01
2.65334000e+01,1.46369867e-01
2.65336000e+01,1.35001333e-01
2.65338000e+01,1.35001333e-01
2.65340000e+01,1.58448933e-01
2.65342000e+01,1.59159467e-01
2.65344000e+01,1.57027867e-01
2.65346000e+01,1.47790933e-01
2.65348000e+01,1.27896000e-01
2.65350000e+01,1.44948800e-01
2.65352000e+01,1.59159467e-01
2.65354000e+01,1.51343600e-01
2.65356000e+01,1.54185733e-01
2.65358000e+01,1.37132933e-01
2.65360000e+01,1.29317067e-01
2.65362000e+01,1.52054133e-01
2.65364000e+01,1.59159467e-01
2.65366000e+01,1.54185733e-01
2.65368000e+01,1.49922533e-01
2.65370000e+01,1.30738133e-01
2.65372000e+01,1.35001333e-01
2.65374000e+01,1.54896267e-01
2.65376000e+01,1.48501467e-01
2.65378000e+01,1.51343600e-01
2.65380000e+01,1.46369867e-01
2.65382000e+01,1.27185467e-01
2.65384000e+01,1.40685600e-01
2.65386000e+01,1.50633067e-01
2.65388000e+01,1.53475200e-01
2.65390000e+01,1.60580533e-01
2.65392000e+01,1.43527733e-01
2.65394000e+01,1.32869733e-01
2.65396000e+01,1.44948800e-01
2.65398000e+01,1.52764667e-01
2.65400000e+01,1.59870000e-01
2.65402000e+01,1.55606800e-01
2.65404000e+01,1.29317067e-01
2.65406000e+01,1.36422400e-01
2.65408000e+01,1.57738400e-01
2.65410000e+01,1.54896267e-01
2.65412000e+01,1.61291067e-01
2.65414000e+01,1.46369867e-01
2.65416000e+01,1.30738133e-01
2.65418000e+01,1.47080400e-01
2.65420000e+01,1.52764667e-01
2.65422000e+01,1.48501467e-01
2.65424000e+01,1.52054133e-01
2.65426000e+01,1.40685600e-01
2.65428000e+01,1.30027600e-01
2.65430000e+01,1.47790933e-01
2.65432000e+01,1.48501467e-01
2.65434000e+01,1.49212000e-01
2.65436000e+01,1.46369867e-01
2.65438000e+01,1.27185467e-01
2.65440000e+01,1.35711867e-01
2.65442000e+01,1.50633067e-01
2.65444000e+01,1.52054133e-01
2.65446000e+01,1.58448933e-01
2.65448000e+01,1.44238267e-01
2.65450000e+01,1.28606533e-01
2.65452000e+01,1.48501467e-01
2.65454000e+01,1.56317333e-01
2.65456000e+01,1.55606800e-01
2.65458000e+01,1.45659333e-01
2.65460000e+01,1.32159200e-01
2.65462000e+01,1.31448667e-01
2.65464000e+01,1.51343600e-01
2.65466000e+01,1.54185733e-01
2.65468000e+01,1.60580533e-01
2.65470000e+01,1.51343600e-01
2.65472000e+01,1.27896000e-01
2.65474000e+01,1.41396133e-01
2.65476000e+01,1.56317333e-01
2.65478000e+01,1.41396133e-01
2.65480000e+01,1.61291067e-01
2.65482000e+01,1.44948800e-01
2.65484000e+01,1.30738133e-01
2.65486000e+01,1.47080400e-01
2.65488000e+01,1.50633067e-01
